"","Mean","Sigma","y"
"1",NA,NA,200
"2",NA,NA,200
"3",200.001,9.15746544560914,201.233434199471
"4",200.247686839894,9.01699950299646,200.324143313765
"5",201.05257602233,9.01405572816704,202.132949018577
"6",200.686904454727,8.37432789751882,195.291892200228
"7",200.765737654907,8.043376085915,204.366919738274
"8",197.107897707837,8.50958820369791,196.186972569144
"9",202.731930304448,9.28968703170766,199.425419871697
"10",196.835662029654,9.09589282377575,193.846342207628
"11",198.310604338883,8.58265403913657,196.5244822313
"12",194.382970212363,8.36590713163374,193.503627892146
"13",195.92131136347,8.37773401443386,200.723182423871
"14",194.948538798491,8.82538654445514,191.422572485
"15",198.864060436097,8.82927953051311,199.230909938521
"16",192.985239975704,9.27274597681591,194.664107106617
"17",198.31854937214,9.4528771887965,199.164116865558
"18",195.565109058405,9.7851619711762,193.85199869878
"19",198.102693232202,10.9406063115179,199.809225461013
"20",195.044444051226,10.6611047205976,197.61433012726
"21",199.371246394262,9.81740117815357,204.125416409829
"22",198.917547383774,11.4958498588339,198.620169156737
"23",203.025366959211,10.5460493518247,202.408435514134
"24",199.378822428217,10.5000233981503,200.083870710761
"25",201.944522553459,10.5403749920222,200.634127803152
"26",200.194922129239,9.70966376640578,200.82240853875
"27",200.672783950272,9.32102756366626,203.705686874271
"28",201.400064205854,8.63164551438896,197.185961265565
"29",202.40274175253,8.32436846271196,197.06643649088
"30",197.163056310628,8.15423334142147,195.855986382542
"31",196.825346469212,8.07210950744434,198.631249668129
"32",196.412039039659,7.61073966486022,195.664555781049
"33",198.038910890713,7.40611376701302,199.708407366157
"34",196.474326098071,7.88631627673106,200.073026737349
"35",199.782331240396,8.48326766933713,202.48418714897
"36",200.556258819673,9.61381487658698,199.498686746088
"37",201.888087068394,9.36025912330233,200.063769228875
"38",199.612703242645,8.66809943092346,199.782221851993
"39",200.008459753499,8.10386199694155,199.240919673163
"40",199.674961416227,7.62385720735829,200.245025449071
"41",199.442740828345,7.81356124843136,196.609738940011
"42",199.518968147259,8.05185224746619,199.450345242643
"43",197.178860200537,7.86591263891921,196.132776703964
"44",198.787831534908,7.67216115416406,196.554881546999
"45",196.218197672571,8.35423155785579,195.843952068048
"46",196.413695651209,7.82904169190815,196.807301371986
"47",196.037621928836,7.74908690177995,200.500151542598
"48",197.546871406108,8.01236435245334,201.02530298221
"49",200.60618183052,8.67479100257761,201.622883597174
"50",201.145819105203,8.64323601812317,198.872682729025
"51",201.073843423544,11.287086785953,194.370915082881
"52",197.973329199796,10.3832562905289,201.603228419916
"53",195.818377750288,10.7270773009049,193.384636400952
"54",199.960510016123,10.920253113513,202.040416023627
"55",195.116792325487,10.1706675620679,195.553981460983
"56",200.744129111098,10.7315051169303,206.292018630679
"57",197.702588894923,9.95106958060484,199.240393827919
"58",204.882693670127,9.18590697497375,206.649667271124
"59",200.72324851656,8.94417645864707,197.673660084395
"60",204.855465833778,8.84767724638755,200.432614188309
"61",198.226450905178,8.25530676452117,200.902835442532
"62",200.527658439153,8.47297105731109,200.94167661009
"63",200.911603676043,10.0677186342931,197.10038033721
"64",200.174417355514,9.99042693909839,201.484546795679
"65",197.978213628904,9.61767432710006,199.625470225883
"66",201.11373148172,10.4144849814733,201.815293785196
"67",200.064434937746,10.177052335195,203.313332217342
"68",202.115901471625,10.0078561071214,202.518919881294
"69",203.155449750132,9.63947985694675,199.299380509681
"70",201.876012006972,10.6935491134124,198.818759291623
"71",199.20425626607,11.2389864014558,194.820533855197
"72",198.020114204338,10.7859463965933,197.663637008835
"73",195.390154485924,9.98504358275726,188.302616666075
"74",195.792432940283,9.43804297063302,195.768941222354
"75",189.796881577331,10.7553981523642,191.086493279386
"76",194.83345163376,11.096411561333,193.964553622402
"77",191.663105347989,10.1841346314952,187.905415539205
"78",192.753726005763,9.40149358382179,192.855407340913
"79",188.896413899546,8.80380457037841,187.836980802914
"80",191.852722033313,8.35800984448457,198.137920290115
"81",189.898168700354,7.83950471193915,185.559567698454
"82",195.623249771782,7.57081956899064,195.475223267398
"83",187.543698812243,7.22120978281015,188.241175079354
"84",194.029413629789,6.8349636925066,194.393657359306
"85",189.472671535345,7.2691690648818,187.672416176608
"86",193.050409122767,7.27428628880206,193.501735582527
"87",188.839280057792,6.89377594241273,191.597294736649
"88",193.121847413352,6.56005111792648,191.697716631185
"89",191.618379115556,6.66923298629799,191.026737458939
"90",191.564520796736,6.42653968985397,191.545860734386
"91",191.131562114028,6.18400352081857,192.436622349774
"92",191.725013057464,7.74802404381804,192.865230977898
"93",192.523344075399,7.96841273256695,191.347967412993
"94",192.562778264917,8.36510505357882,199.773357090777
"95",193.03404534855,7.80896888168454,193.126538021093
"96",198.44499327684,7.40049884321179,198.191510885155
"97",194.140532593905,6.9962335989478,197.490963169823
"98",198.052401342089,6.86771577972073,198.881818685933
"99",197.770134273045,6.56014077760531,197.651962329149
"100",198.636847414576,6.2812897069217,203.053267538887
"101",198.733223371097,6.18483539264816,201.433436783809
"102",202.730301387871,7.32267651276554,198.777317977799
"103",200.903213022607,7.77487399686613,199.485946675518
"104",198.920043717343,7.65674902338593,200.516426827901
"105",199.693042705995,7.20937030185008,197.10627656062
"106",199.835396774444,6.8278833355989,202.624587277466
"107",198.210938703989,6.96869122206153,197.576671097106
"108",201.616004041394,7.43860154915297,202.178536500085
"109",198.498044177702,7.03116990047045,201.525930503941
"110",202.049015300856,6.9721227240864,202.071731867343
"111",201.636090776622,6.76551564182542,201.884574062655
"112",202.035300306405,6.81779203982418,202.487004408515
"113",202.006060131827,6.60514083085864,201.500573831462
"114",202.290718293104,6.31814882115156,198.15952615628
"115",200.833364296425,6.45305796860934,198.108380161817
"116",198.150296957387,7.5347595528411,195.176407550889
"117",197.522985639631,8.94847479297095,196.792161979704
"118",195.500558436652,9.76609854355613,190.274345426671
"119",195.489598669097,9.15571055623755,199.090955341286
"120",192.038667409594,8.49717704956176,196.693808976729
"121",198.612526068374,8.54478744023285,198.871112656435
"122",197.13026971267,8.31152727045602,197.594664854199
"123",198.616823095988,7.7673491480646,197.652524020072
"124",197.607236687373,7.31801354168873,194.418155398881
"125",197.006650295834,7.19279729989174,196.037924148464
"126",194.743109148798,9.81057436803385,196.761095893111
"127",196.183558497393,11.8684433930552,197.117448862822
"128",196.833366487053,11.4398339397075,201.851665288368
"129",198.065292147931,10.4832583976864,191.440984655179
"130",199.77052916173,9.85764430616266,199.321890779048
"131",193.018165879952,9.15554137657626,195.737432704982
"132",198.605999164235,9.27683660209054,198.779823947899
"133",196.346910953565,9.0890545358154,194.755003760146
"134",197.975859910348,10.6891295535867,195.783554713996
"135",194.961713950916,10.3345244660421,191.889675660873
"136",195.005778903371,12.9683477291668,194.42583874619
"137",192.397908277936,11.8588106248148,193.347809442484
"138",194.211232885449,11.347514965331,194.156075433321
"139",193.510462640651,10.4112723153741,189.479129704208
"140",193.221686287499,9.60708084336059,191.709079289809
"141",189.926119621329,9.14587660669047,192.321730699918
"142",191.832609571831,8.48651942155962,195.26260324075
"143",192.910905208084,8.02565554369588,187.826676887507
"144",193.776417970101,7.51871543942607,193.313332271306
"145",188.925007964267,7.6184671678346,191.590700269559
"146",192.969805870956,7.87691061598047,188.123126833041
"147",190.898185582256,7.48975525295171,185.281450745911
"148",187.555791615615,7.14838070206064,183.600346361286
"149",184.946229868986,6.9800614540401,187.21114231662
"150",184.323505552352,7.17447502046425,185.303644118086
"151",186.830642676913,6.96622738522112,187.30427731995
"152",185.704770758459,6.78965882499953,185.696385721463
"153",186.983699000253,8.41645098468472,182.564638459133
"154",185.071036268997,8.00817714965939,182.214205477023
"155",182.495551862711,7.96618950421292,174.062986950715
"156",180.584961771762,9.34518200587536,179.986672660708
"157",175.248724092714,8.65333799779772,173.013990722638
"158",178.593136273094,8.159987534756,176.955055925055
