"","Mean","Sigma","y"
"1",NA,NA,200
"2",NA,NA,200
"3",200.001,9.15746544560914,198.716593582197
"4",199.744318716439,9.01699950299646,197.878358726796
"5",198.549946611117,9.01405572816704,201.637998920271
"6",198.631286765491,8.37432789751882,199.650009286286
"7",201.241400993474,8.043376085915,201.521160600876
"8",200.025239549204,8.50958820369791,203.922495771513
"9",202.002427635004,9.28968703170766,205.848120833309
"10",204.308620783872,9.09589282377575,206.43396630607
"11",205.966289927861,8.58265403913657,209.82054038211
"12",207.112281121278,8.36590713163374,202.404506090698
"13",208.338333523827,8.37773401443386,208.975003599416
"14",203.719605592441,8.82538654445514,205.19552219687
"15",208.220107318907,8.82927953051311,206.537419991187
"16",205.464901755734,9.27274597681591,202.450884214316
"17",205.721112835813,9.4528771887965,205.122150262974
"18",202.986137424047,9.7851619711762,202.873852884896
"19",204.673490787359,10.9406063115179,206.266285246926
"20",203.553339357302,10.6611047205976,200.559676584025
"21",205.125963514346,9.81740117815357,203.20794231009
"22",201.090329729238,11.4958498588339,197.708216387613
"23",202.108997125595,10.5460493518247,206.259614500226
"24",199.419496010136,10.5000233981503,199.067011707505
"25",204.822093941682,10.5403749920222,209.611151652348
"26",201.176839696473,9.70966376640578,206.629318240045
"27",209.015784969887,9.32102756366626,203.040070016054
"28",205.912468595247,8.63164551438896,206.023278780467
"29",203.637711768936,8.32436846271196,205.482965157072
"30",205.916216055788,8.15423334142147,205.796040260984
"31",205.546580177854,8.07210950744434,209.145715372051
"32",206.466975283197,7.61073966486022,206.873352204438
"33",208.692242738529,7.40611376701302,207.812914191537
"34",207.062264601857,7.88631627673106,207.100562111761
"35",207.671443775582,8.48326766933713,210.817586438665
"36",207.844966977142,9.61381487658698,205.10108343198
"37",209.675285837328,9.36025912330233,209.139236028129
"38",205.90971395121,8.66809943092346,205.96470094097
"39",208.505329010697,8.10386199694155,206.399423109283
"40",206.052645374633,7.62385720735829,203.577926898034
"41",205.836123867033,7.81356124843136,210.672326734314
"42",204.99780686529,8.05185224746619,201.009787791755
"43",208.740818945802,7.86591263891921,209.591442052482
"44",202.7271186439,7.67216115416406,201.194579199731
"45",207.913069481932,8.35423155785579,207.593455420417
"46",202.475354443868,7.82904169190815,201.131329958697
"47",206.302030328073,7.74908690177995,205.760628766946
"48",202.058189720347,8.01236435245334,205.102884441019
"49",205.63007990176,8.67479100257761,205.099400178633
"50",205.103187588542,8.64323601812317,204.073240655754
"51",204.895168274057,11.287086785953,204.920468689085
"52",204.24368626242,10.3832562905289,203.444528592276
"53",204.626280669723,10.7270773009049,212.042583109179
"54",205.165139495656,10.920253113513,210.222800262757
"55",211.679626539895,10.1706675620679,212.659163783328
"56",210.711072966871,10.7315051169303,209.092206978289
"57",211.94677242232,9.95106958060484,213.367601293307
"58",209.948285841293,9.18590697497375,214.849873065417
"59",213.665055647729,8.94417645864707,210.502718046358
"60",213.981442061605,8.84767724638755,212.250078645311
"61",210.853190166149,8.25530676452117,217.795532573367
"62",213.360169430922,8.47297105731109,209.051427661392
"63",216.047711590972,10.0677186342931,213.13588787262
"64",209.869319703638,9.99042693909839,207.504423240073
"65",212.010594946111,9.61767432710006,210.794024827899
"66",208.163343557638,10.4144849814733,211.337000334135
"67",210.903619929147,10.177052335195,214.520559073141
"68",211.974712081936,10.0078561071214,213.706394523335
"69",214.35872616318,9.63947985694675,214.222137532334
"70",213.810543125135,10.6935491134124,215.688568346203
"71",214.516423695107,11.2389864014558,218.529178235392
"72",216.25769032404,10.7859463965933,212.452866647325
"73",217.314915917778,9.98504358275726,219.418934225873
"74",213.847080163035,9.43804297063302,217.81681310596
"75",219.099510001891,10.7553981523642,218.219605268762
"76",217.898371538521,11.096411561333,214.587338090624
"77",217.494151833135,10.1841346314952,222.132875133029
"78",216.097445499105,9.40149358382179,217.126435148428
"79",221.132587136109,8.80380457037841,222.403595002689
"80",218.18286711928,8.35800984448457,217.780286297034
"81",221.479933261558,7.83950471193915,219.744646125358
"82",218.174158262699,7.57081956899064,219.126235705969
"83",219.62196404148,7.22120978281015,218.459306467077
"84",218.993849858191,6.8349636925066,220.537167595253
"85",218.875878692712,7.2691690648818,218.348979417742
"86",220.100529959751,7.27428628880206,219.0778792365
"87",218.495759381494,6.89377594241273,219.180046634824
"88",219.099312716165,6.56005111792648,216.57946360728
"89",218.660930029315,6.66923298629799,222.453372516564
"90",217.755245389137,6.42653968985397,216.955089163656
"91",221.354715845983,6.18400352081857,223.08122993345
"92",218.181317317615,7.74802404381804,213.131230747579
"93",221.092230096276,7.96841273256695,218.585511371236
"94",214.22308687231,8.36510505357882,211.295982784813
"95",217.128605653951,7.80896888168454,217.541142491325
"96",212.546014726115,7.40049884321179,213.358522468499
"97",216.70561848676,6.9962335989478,214.563888944439
"98",213.600595763687,6.86771577972073,213.432731668378
"99",214.338657489227,6.56014077760531,212.680718120347
"100",213.283328958772,6.2812897069217,219.545433723817
"101",214.054661241041,6.18483539264816,212.579645744821
"102",218.153276128018,7.32267651276554,220.463523436881
"103",214.157421283233,7.77487399686613,210.431052430286
"104",218.458029235562,7.65674902338593,218.05365581096
"105",211.956573106421,7.20937030185008,209.788021768311
"106",216.40152900243,6.8278833355989,217.602060175991
"107",211.351829449847,6.96869122206153,205.256008836961
"108",215.133849908185,7.43860154915297,212.764613655831
"109",206.758729800735,7.03116990047045,205.808160712993
"110",211.374323067264,6.9721227240864,212.555204040091
"111",207.158569378413,6.76551564182542,210.587511635569
"112",212.162665559186,6.81779203982418,211.774492951608
"113",210.825907898777,6.60514083085864,215.295216835639
"114",212.479637728414,6.31814882115156,212.523641977825
"115",214.741901864076,6.45305796860934,216.284799514797
"116",213.276873485219,7.5347595528411,214.925918244684
"117",216.014023260775,8.94847479297095,214.033871172894
"118",214.748508830326,9.76609854355613,214.970242038757
"119",214.222145346066,9.15571055623755,212.055105629339
"120",214.388214756874,8.49717704956176,213.875418411399
"121",212.420168185751,8.54478744023285,211.467906413072
"122",213.394916011734,8.31152727045602,213.713625438639
"123",211.918050218185,7.7673491480646,207.854406976629
"124",212.542781746237,7.31801354168873,211.930119997642
"125",208.670549580832,7.19279729989174,212.537254412214
"126",212.052546880557,9.81057436803385,211.237181497296
"127",212.27823982923,11.8684433930552,207.950312960132
"128",210.580807789863,11.4398339397075,210.548608526765
"129",208.470972073459,10.4832583976864,209.71805739777
"130",210.383498300966,9.85764430616266,210.495779981208
"131",209.874601914458,9.15554137657626,209.520523424293
"132",210.301728669825,9.27683660209054,213.496840537219
"133",210.316786846878,9.0890545358154,214.72279799987
"134",213.743032029749,10.6891295535867,212.389310238539
"135",214.257100447604,10.3345244660421,219.53299176942
"136",213.819046544715,12.9683477291668,215.968627988828
"137",218.821119013302,11.8588106248148,217.992361244751
"138",216.374374640013,11.347514965331,215.930480042564
"139",217.580985004314,10.4112723153741,218.777915690668
"140",216.500967172184,9.60708084336059,212.937320819431
"141",217.61079671642,9.14587660669047,224.7735344197
"142",215.305563539485,8.48651942155962,217.082943800642
"143",223.236416295889,8.02565554369588,221.481816054962
"144",217.963718251506,7.51871543942607,216.550272320996
"145",220.496507308169,7.6184671678346,218.765486868203
"146",216.994315230438,7.87691061598047,214.013252793812
"147",217.816040053325,7.48975525295171,217.542803429451
"148",214.720162920939,7.14838070206064,211.078994638314
"149",216.251041671224,6.9800614540401,218.807546484573
"150",212.625705007566,7.17447502046425,209.972660332598
"151",217.041569254178,6.96622738522112,215.691687485091
"152",211.117465763096,6.78965882499953,215.334469645467
"153",215.621243917166,8.41645098468472,212.192098959454
"154",214.706995508264,8.00817714965939,215.134112467071
"155",212.781501660977,7.96618950421292,211.444544448304
"156",214.397198863318,9.34518200587536,220.445959699349
"157",213.245827498513,8.65333799779772,211.809537117429
"158",218.719675182965,8.159987534756,221.455348927108
