"","Mean","Sigma","y"
"1",NA,NA,2000
"2",NA,NA,2000
"3",2000.001,9.15746544560914,2002.75366250239
"4",2000.55173250048,9.01699950299646,2000.30740455309
"5",2002.26541091253,9.01405572816704,1997.48571016005
"6",1999.74406567448,8.37432789751882,2002.42347246146
"7",1998.47426262033,8.043376085915,1995.87018282252
"8",2001.11381453367,8.50958820369791,2000.52617667723
"9",1996.80238159346,9.28968703170766,1998.52165184832
"10",2000.12627171145,9.09589282377575,1999.21049584139
"11",1998.66042064693,8.58265403913657,2000.01215776373
"12",1999.37182822586,8.36590713163374,2002.98404985371
"13",2000.60753618172,8.37773401443386,2003.72633318317
"14",2003.1335065196,8.82538654445514,2001.35007754215
"15",2003.25208205497,8.82927953051311,2003.96684663025
"16",2001.87443135977,9.27274597681591,2002.40268983044
"17",2003.65501527029,9.4528771887965,2009.67124743425
"18",2003.8574013512,9.7851619711762,2001.10747751044
"19",2007.95949344949,10.9406063115179,2005.40824243673
"20",2001.9686304957,10.6611047205976,2000.15853367298
"21",2004.35930068398,9.81740117815357,2008.58287955529
"22",2001.84440284944,11.4958498588339,2005.70864555953
"23",2008.00903275613,10.5460493518247,2005.17404976964
"24",2005.60272640155,10.5000233981503,2005.94085628872
"25",2005.32841107346,10.5403749920222,2008.20301196417
"26",2006.39428742381,9.70966376640578,2006.76516519824
"27",2007.91644261098,9.32102756366626,2011.87207861554
"28",2007.7875478817,8.63164551438896,2010.95559244085
"29",2011.68978138061,8.32436846271196,2013.23166576933
"30",2011.41180710655,8.15423334142147,2012.27514190418
"31",2013.0413609963,8.07210950744434,2011.05387838813
"32",2012.03188920097,7.61073966486022,2012.3886211792
"33",2011.32182694634,7.40611376701302,2012.64116704375
"34",2012.44013035211,7.88631627673106,2017.11814066851
"35",2013.5375617687,8.48326766933713,2012.47924001514
"36",2016.19136053784,9.61381487658698,2019.27513119851
"37",2013.83941825182,9.36025912330233,2011.32102990704
"38",2017.68531094022,8.66809943092346,2023.41630549911
"39",2013.74108502545,8.10386199694155,2009.36403653023
"40",2020.60685170533,7.62385720735829,2022.29229541649
"41",2011.95068830749,7.81356124843136,2010.4258228732
"42",2019.92000090783,8.05185224746619,2011.18367658813
"43",2010.57839361619,7.86591263891921,2013.30832674239
"44",2011.60960661898,7.67216115416406,2013.19121656905
"45",2013.28590470772,8.35423155785579,2011.43505429629
"46",2012.8409841145,7.82904169190815,2013.58512880185
"47",2011.8660691974,7.74908690177995,2013.71943071978
"48",2013.61298918543,8.01236435245334,2014.99058324215
"49",2013.97466122425,8.67479100257761,2019.51582111334
"50",2015.89663081639,8.64323601812317,2017.51853021848
"51",2019.11736293437,11.287086785953,2017.07736166653
"52",2017.43129650809,10.3832562905289,2016.88715202698
"53",2017.04031973862,10.7270773009049,2014.98278160768
