"","Mean","Sigma","y"
"1",NA,NA,2000
"2",NA,NA,2000
"3",2000.001,9.15746544560914,2001.47387747516
"4",2000.29577549503,9.01699950299646,2000.51003711038
"5",2001.28210940221,9.01405572816704,2003.25416836396
"6",2001.05986336109,8.37432789751882,1998.76724366628
"7",2002.35778342442,8.043376085915,2002.31457996938
"8",1999.4777109269,8.50958820369791,2005.69766125282
"9",2002.99219622607,9.28968703170766,2011.28124118279
"10",2006.81537723882,9.09589282377575,2005.24847056108
"11",2010.07568705845,8.58265403913657,2010.12445498558
"12",2006.22466744598,8.36590713163374,2004.98015237975
"13",2009.09659446441,8.37773401443386,2019.85840272634
"14",2007.95680244906,8.82538654445514,2006.89189072691
"15",2017.26610032645,8.82927953051311,2022.05679723917
"16",2009.92587202936,9.27274597681591,2008.06810539834
"17",2019.260058871,9.4528771887965,2021.45746289184
"18",2010.74697689704,9.7851619711762,2008.78900552179
"19",2018.92477141783,10.9406063115179,2017.11997491958
"20",2010.45619940134,10.6611047205976,2013.50496535313
"21",2016.39797300629,9.81740117815357,2011.14606132797
"22",2013.0341845481,11.4958498588339,2014.08014720149
"23",2011.73387850267,10.5460493518247,2012.07198888647
"24",2013.67951553849,10.5000233981503,2015.85354334378
"25",2012.82929977793,10.5403749920222,2013.32605903951
"26",2015.34904648292,9.70966376640578,2014.26145814996
"27",2013.5141388616,9.32102756366626,2015.99266223392
"28",2014.60869896675,8.63164551438896,2013.72916941372
"29",2015.54096366988,8.32436846271196,2019.70692509713
"30",2014.9257205504,8.15423334142147,2013.64409253888
"31",2018.49535858548,8.07210950744434,2019.90540962913
"32",2014.89735595693,7.61073966486022,2014.99049785114
"33",2018.92342727353,7.40611376701302,2018.45301330715
"34",2015.68400094234,7.88631627673106,2015.1207286219
"35",2017.7875563701,8.48326766933713,2015.57119809701
"36",2015.21182251693,9.61381487658698,2015.71685065811
"37",2015.60132860923,9.36025912330233,2017.05376909587
"38",2015.98523434566,8.66809943092346,2016.510777128
"39",2016.94617070229,8.10386199694155,2020.69078484355
"40",2017.34777867111,7.62385720735829,2017.63232412175
"41",2020.08009269919,7.81356124843136,2017.83144800254
"42",2017.67314889791,8.05185224746619,2015.70212090561
"43",2017.40658258315,7.86591263891921,2014.13068595006
"44",2015.3888339145,7.67216115416406,2014.74578003722
"45",2014.2547047675,8.35423155785579,2017.129468853
"46",2015.22351780038,7.82904169190815,2013.5744290954
"47",2016.41946090148,7.74908690177995,2019.17431483413
"48",2014.69540624315,8.01236435245334,2014.2449242976
"49",2018.18943672683,8.67479100257761,2014.35051348373
"50",2014.26704213483,8.64323601812317,2013.95979358605
"51",2014.27336950419,11.287086785953,2009.57877917318
"52",2013.08459070348,10.3832562905289,2013.07790316226
"53",2010.279603971,10.7270773009049,2017.12565276983
