"","Mean","Sigma","y"
"1",NA,NA,2000
"2",NA,NA,2000
"3",2000.001,9.15746544560914,2000.48295367066
"4",2000.09759073413,9.01699950299646,1998.15384415899
"5",2000.01813176832,9.01405572816704,2002.19272347181
"6",1998.96262002155,8.37432789751882,2001.95021825061
"7",2002.14522242757,8.043376085915,2003.1911286745
"8",2002.19940033538,8.50958820369791,2006.33710448789
"9",2003.82132383718,9.28968703170766,2000.16938459748
"10",2005.10456050981,9.09589282377575,2005.3914442499
"11",2001.21479652797,8.58265403913657,1997.82463052909
"12",2003.87908150574,8.36590713163374,2001.35505146666
"13",1998.53171471661,8.37773401443386,1998.9709843349
"14",2000.87923804031,8.82538654445514,2003.46162020092
"15",1999.8701115081,8.82927953051311,2002.48490227366
"16",2003.26727661547,9.27274597681591,2004.85400841762
"17",2002.95972350245,9.4528771887965,2002.7983420133
"18",2004.44387513676,9.7851619711762,2005.95687218705
"19",2003.43104804805,10.9406063115179,1999.89372712251
"20",2004.74524317414,10.6611047205976,1996.23326568643
"21",1999.1626348353,9.81740117815357,1996.02093686427
"22",1996.191799922,11.4958498588339,1995.98903804672
"23",1996.01555710076,10.5460493518247,1996.37978998418
"24",1996.06818843421,10.5000233981503,1988.67820759989
"25",1994.84047350732,10.5403749920222,1995.3768001247
"26",1990.01892610485,9.70966376640578,1990.90128817725
"27",1994.48269773521,9.32102756366626,1994.16805364162
"28",1991.55564127012,8.63164551438896,1986.27295869656
"29",1992.59003465261,8.32436846271196,1998.77044755045
"30",1988.77345646734,8.15423334142147,1989.58005915522
"31",1996.93336987141,8.07210950744434,2002.50362128282
"32",1992.16577158074,7.61073966486022,1988.58220465226
"33",1999.72033795671,7.40611376701302,1997.3386747024
"34",1990.33449866229,7.88631627673106,1989.9634360592
"35",1995.86462697376,8.48326766933713,1996.3377523148
"36",1991.23929931032,9.61381487658698,1989.45018120756
"37",1994.96123809335,9.36025912330233,1992.4837072301
"38",1990.05788641207,8.66809943092346,1986.93012996757
"39",1991.3739917776,8.10386199694155,1995.74635206154
"40",1988.69437438636,7.62385720735829,1983.81874152977
"41",1993.36182995519,7.81356124843136,1992.05380735989
"42",1985.4667546958,8.05185224746619,1986.45326099083
"43",1990.93469808608,7.86591263891921,1986.88080669244
"44",1986.53977013115,7.67216115416406,1988.76609350214
"45",1987.25886405438,8.35423155785579,1987.93246156561
"46",1988.60036711483,7.82904169190815,1991.14082618682
"47",1988.57513448985,7.74908690177995,1989.23407219242
"48",1990.76047538794,8.01236435245334,1989.47672304962
"49",1989.28360236386,8.67479100257761,1992.37624961985
"50",1990.05762836367,8.64323601812317,1990.35829968383
"51",1991.97365963265,11.287086785953,1990.41567101155
"52",1990.37077394937,10.3832562905289,1991.24214349519
"53",1990.58196550828,10.7270773009049,1986.34441615547
