"","Mean","Sigma","y"
"1",NA,NA,1000
"2",NA,NA,1000
"3",1000.001,9.15746544560914,998.106459693797
"4",999.622291938759,9.01699950299646,997.647142748453
"5",998.015596304728,9.01405572816704,999.39653310184
"6",997.998020819131,8.37432789751882,993.160214037385
"7",998.150269288949,8.043376085915,996.703540136802
"8",993.869879257269,8.50958820369791,997.147363452474
"9",996.793304799936,9.28968703170766,1000.11634000393
"10",997.742158762765,9.09589282377575,1001.07038379334
"11",1000.30814876181,8.58265403913657,999.084095575753
"12",1000.67412614983,8.36590713163374,999.279100985181
"13",999.124096657639,8.37773401443386,999.73603714964
"14",999.371488218073,8.82538654445514,998.760135895309
"15",999.541856898774,8.82927953051311,1002.84488901507
"16",999.578086519262,9.27274597681591,1002.77534336804
"17",1002.83197988567,9.4528771887965,1001.04177482971
"18",1002.42962966038,9.7851619711762,1004.76077922994
"19",1001.78657570975,10.9406063115179,1004.61415714914
"20",1004.73245481378,10.6611047205976,1005.06835771292
"21",1004.70599726189,9.81740117815357,1006.73955982927
"22",1005.40359813619,11.4958498588339,1008.07606635663
"23",1007.00786113474,10.5460493518247,1007.96770482806
"24",1008.05539405092,10.5000233981503,1002.57413758482
"25",1006.88999137942,10.5403749920222,1006.62466116542
"26",1003.38524230094,9.70966376640578,1007.54928532985
"27",1006.81058599831,9.32102756366626,1009.90220311232
"28",1008.02086888634,8.63164551438896,1005.0798404414
"29",1008.93873057813,8.32436846271196,1013.75573546964
"30",1006.81601944705,8.15423334142147,1010.73450512089
"31",1013.15248939989,8.07210950744434,1013.23534930394
"32",1011.2356739575,7.61073966486022,1012.50562353567
"33",1013.09040415029,7.40611376701302,1013.32829289886
"34",1012.67115740831,7.88631627673106,1009.48254764956
"35",1012.560143849,8.48326766933713,1012.34418694311
"36",1010.05587550827,9.61381487658698,1012.57920555257
"37",1012.39219066501,9.36025912330233,1013.55629968028
"38",1012.77562437811,8.66809943092346,1013.46745033135
"39",1013.53952981049,8.10386199694155,1011.38056962009
"40",1013.0510741891,7.62385720735829,1007.0059966825
"41",1010.50665503257,7.81356124843136,1018.80042163266
"42",1009.36588167253,8.05185224746619,1011.06159765363
"43",1017.25365683685,7.86591263891921,1013.85147614743
"44",1011.62057335239,7.67216115416406,1010.73173739959
"45",1013.22852839787,8.35423155785579,1011.69596379629
"46",1010.92558267893,7.82904169190815,1012.05629568169
"47",1011.76903017337,7.74908690177995,1010.75949560362
"48",1011.79793566608,8.01236435245334,1013.2325894956
"49",1011.25511438201,8.67479100257761,1009.21201853332
"50",1012.42947530314,8.64323601812317,1014.08370073628
"51",1010.18735497391,11.287086785953,1011.32311564892
"52",1013.53258371881,10.3832562905289,1009.94260637131
"53",1011.0480137934,10.7270773009049,1008.84107487015
"54",1009.72330007108,10.920253113513,1010.88686938628
"55",1009.25123377338,10.1706675620679,1013.82714221628
"56",1011.47592395228,10.7315051169303,1011.08580195892
"57",1013.27987416481,9.95106958060484,1011.55927497258
"58",1011.18149656165,9.18590697497375,1010.87550756494
"59",1011.42352149105,8.94417645864707,1014.5795060508
"60",1011.61730726212,8.84767724638755,1011.9728436218
"61",1014.059173565,8.25530676452117,1013.41944235505
"62",1012.26316336845,8.47297105731109,1014.56951328602
"63",1013.65045654124,10.0677186342931,1010.14314462234
"64",1013.68523955328,9.99042693909839,1015.60183957063
"65",1011.235883612,9.61767432710006,1012.68011169136
"66",1015.01849399477,10.4144849814733,1019.51425915922
"67",1014.04794118493,10.177052335195,1020.03273503177
"68",1019.61895433373,10.0078561071214,1015.81604494834
"69",1019.19039701508,9.63947985694675,1018.31076211686
"70",1016.31598838204,10.6935491134124,1009.89080421403
"71",1016.62777053629,11.2389864014558,1012.17082555556
"72",1010.34780848233,10.7859463965933,1008.75045940058
"73",1011.48775232456,9.98504358275726,1009.57718220188
"74",1008.91680396084,9.43804297063302,1007.31226783801
"75",1009.12519932911,10.7553981523642,1005.71393798192
"76",1006.99360186679,11.096411561333,1008.05566659346
"77",1006.18328370423,10.1841346314952,1005.20945976174
"78",1007.48742522711,9.40149358382179,1003.33601673304
"79",1004.835771156,8.80380457037841,1006.63946064326
"80",1003.99770551508,8.35800984448457,1009.59611655877
"81",1007.23179182636,7.83950471193915,1008.22780704521
"82",1009.32345465606,7.57081956899064,1008.56831180066
"83",1008.2969079963,7.22120978281015,1003.26404466604
"84",1007.50845837374,6.8349636925066,1008.97078397069
"85",1004.40639252697,7.2691690648818,1003.68226627838
"86",1007.91408043222,7.27428628880206,1008.83241846035
"87",1004.71329671477,6.89377594241273,1003.93858923713
"88",1007.85465261571,6.56005111792648,1007.98642704335
"89",1004.74915679837,6.66923298629799,1002.45634308294
"90",1006.88141025127,6.42653968985397,1009.96790767214
"91",1003.95965600078,6.18400352081857,1004.48653671981
"92",1008.87263348167,7.74802404381804,1008.43433221637
"93",1005.27709581912,7.96841273256695,1003.60692611396
"94",1007.46985099589,8.36510505357882,1002.86626027413
"95",1003.459792946,7.80896888168454,1003.38067871807
"96",1002.97014396292,7.40049884321179,1000.58451615784
"97",1002.82244620603,6.9962335989478,999.353274207471
"98",1000.33926776777,6.86771577972073,999.237819920429
"99",999.331183350062,6.56014077760531,1001.26796083304
"100",999.644848102952,6.2812897069217,993.182847183376
"101",999.651938103109,6.18483539264816,1002.45829229636
"102",995.038936205973,7.32267651276554,995.65149792999
"103",1001.09793342308,7.77487399686613,1002.22165568545
"104",996.966529481082,7.65674902338593,999.787423556938
"105",1001.73580925974,7.20937030185008,1001.11302197367
"106",1000.05354324028,6.8278833355989,996.477682892813
"107",1000.1869541575,6.96869122206153,1002.56865864208
"108",997.696878042667,7.43860154915297,995.889364597831
"109",1001.23379983323,7.03116990047045,1002.23706408205
"110",997.159904494675,6.9721227240864,998.053055715954
"111",1001.40126240883,6.76551564182542,1002.52207252534
"112",998.947859077832,6.81779203982418,999.246478113545
"113",1001.86795364298,6.60514083085864,1003.59183814475
"114",1000.11655011979,6.31814882115156,997.220743069267
"115",1002.31861912965,6.45305796860934,999.208148020917
"116",997.619224059597,7.5347595528411,997.155581270139
"117",998.798634670761,8.94847479297095,997.171988406284
"118",997.159862697368,9.76609854355613,997.902404798589
"119",997.319071684745,9.15571055623755,998.592529107823
"120",998.041429660436,8.49717704956176,1000.64156529854
"121",999.003336345967,8.54478744023285,995.05514853375
"122",999.525281945583,8.31152727045602,1002.38854235036
"123",996.522827297072,7.7673491480646,996.695482287546
"124",1001.2509303378,7.31801354168873,1002.34034424974
"125",997.825454679986,7.19279729989174,997.132047227125
"126",1001.29968484522,9.81057436803385,1002.53399706403
"127",998.213437194505,11.8684433930552,997.703321259508
"128",1001.56886190312,11.4398339397075,1001.45512467876
"129",998.454681943357,10.4832583976864,994.880986579195
"130",1000.14129705884,9.85764430616266,997.144595109193
"131",995.334708285194,9.15554137657626,999.864211639333
"132",997.689518415221,9.27683660209054,997.890546712686
"133",999.470478654004,9.0890545358154,996.608020298044
"134",997.635041429758,10.6891295535867,993.669812772357
"135",996.021378792907,10.3345244660421,997.196158332146
"136",994.376081884315,12.9683477291668,990.402831810233
"137",995.838493027763,11.8588106248148,998.118712399268
"138",991.94700792804,11.347514965331,994.51442414557
"139",997.398854748528,10.4112723153741,993.988712308031
"140",994.410281778063,9.60708084336059,996.720368501446
"141",994.536043546714,9.14587660669047,992.574721077082
"142",995.892239016573,8.48651942155962,992.6588189722
"143",992.592540656106,8.02565554369588,995.632353754995
"144",993.254525928759,7.51871543942607,993.658362302291
"145",995.238555464455,7.6184671678346,999.689214900157
"146",994.865532821864,7.87691061598047,996.155650141058
"147",998.983501948337,7.48975525295171,1001.47550504086
"148",997.220621121018,7.14838070206064,999.773909515115
"149",1001.13618593571,6.9800614540401,1000.62690600124
"150",999.945508812341,7.17447502046425,997.393066514348
"151",999.981138103865,6.96622738522112,998.453029502668
"152",997.606059112012,6.78965882499953,997.854447922182
"153",998.334313186571,8.41645098468472,998.779923340479
"154",998.040543005842,8.00817714965939,1001.59786764335
"155",999.344512201054,7.96618950421292,998.417268482124
"156",1000.96274781111,9.34518200587536,994.143816872838
"157",997.563578160267,8.65333799779772,996.042156233802
"158",994.524484745031,8.159987534756,995.26202324775
"159",995.887129636592,7.73536477988906,997.187317201636
"160",995.648082038528,8.07375202654911,993.627583515481
"161",996.476370464405,7.6436675779719,993.594985604986
"162",993.622063933382,7.20060382387917,999.249206420618
"163",994.726829768112,8.33609917735569,993.898965842195
"164",998.180158304934,9.04739741991697,995.477441419421
"165",994.215660957641,8.39752349568519,992.593322618227
"166",994.901617659182,8.14167409443619,995.901220907207
"167",993.255902276023,7.62154982656506,993.457756066217
"168",995.413527939009,7.2331014891027,996.862541649073
"169",994.139713182788,6.87366114398128,996.274183152551
"170",996.745869949768,6.69533460606669,997.382790097403
"171",996.496904541522,6.3948547017678,1000.57195697814
"172",998.02162347355,6.98095132176387,991.800141520531
"173",998.818593886618,6.64065387101835,996.493490072548
"174",992.739811230934,6.43728709008503,989.956092922043
"175",995.187010642447,6.24703661297232,996.070158331394
"176",991.179906003913,6.31016263171351,993.616518200848
"177",995.580430305285,7.36243412357032,996.920309124008
"178",994.27827638548,7.600786173092,993.202423573616
"179",996.17773201393,7.55801389615673,998.327534322142
"180",994.228445723321,10.2880467081152,993.537973649096
"181",997.370622187533,9.50960322616899,998.375244773971
"182",994.506427874071,10.1698517537838,996.406719384851
"183",997.982539696147,9.5910929997488,999.961223725613
"184",997.118620253004,12.8076728258357,997.730016830832
"185",999.515982346657,11.7297128784765,994.829942946359
"186",997.151002053937,13.7343409340553,997.19973123072
"187",995.304900603231,17.8017098067831,999.65396707809
"188",997.691578400194,16.3574639568463,995.49188028145
"189",998.822549718762,15.0293734307236,993.920830147305
"190",995.178670254621,14.5213688529285,1001.11766253828
"191",995.3611966255,14.1046038955924,991.734243146205
"192",999.241978659865,12.8600138245114,995.694059214055
"193",992.527206359775,11.7251056493213,997.898836606529
"194",996.13601469255,10.731574255206,996.99744120625
"195",997.719557526473,10.0258593982202,995.55574698176
"196",996.710102361352,9.27997868636998,997.309877137532
"197",995.907573012915,12.8901982002642,995.04793620746
