"","Mean","Sigma","y"
"1",NA,NA,1000
"2",NA,NA,1000
"3",1000.001,9.15746544560914,1000.45894736191
"4",1000.09278947238,9.01699950299646,999.970364207743
"5",1000.36223073108,9.01405572816704,1004.11627967535
"6",1000.80054730126,8.37432789751882,1000.63000775334
"7",1003.42002529095,8.043376085915,1003.74067488855
"8",1001.25314118038,8.50958820369791,1000.26823110713
"9",1003.04718613227,9.28968703170766,1005.25345666139
"10",1001.26627621798,9.09589282377575,999.314346134808
"11",1004.06663455608,8.58265403913657,1007.14077628417
"12",1000.88063216468,8.36590713163374,1001.40963004037
"13",1005.99554703541,8.37773401443386,1007.4375673143
"14",1002.61621749516,8.82538654445514,1001.18347805588
"15",1006.18774946261,8.82927953051311,1007.49080651347
"16",1002.44594374739,9.27274597681591,1000.89332691024
"17",1006.17231059283,9.4528771887965,1006.8491658454
"18",1002.08549469727,9.7851619711762,996.860905093354
"19",1004.85251369499,10.9406063115179,1005.43696678397
"20",998.577117431477,10.6611047205976,997.300502492597
"21",1003.81067392569,9.81740117815357,1004.13807668323
"22",998.669017330723,11.4958498588339,992.634856622579
"23",1001.8384326711,10.5460493518247,1006.47080090934
"24",995.403045479932,10.5000233981503,996.883892191235
"25",1004.55441916572,10.5403749920222,999.491399034769
"26",997.406393559941,9.70966376640578,1002.10223442194
"27",1000.0145661122,9.32102756366626,1003.07731513862
"28",1002.29825056528,8.63164551438896,997.005743695965
"29",1001.86400085009,8.32436846271196,999.940207744525
"30",997.593636505677,8.15423334142147,1000.82844403302
"31",1000.11885500222,8.07210950744434,995.821565166665
"32",999.82806825975,7.61073966486022,998.109000205
"33",996.280052174332,7.40611376701302,997.560515593891
"34",998.000303282778,7.88631627673106,1001.19829352355
"35",998.289071179824,8.48326766933713,996.331113239808
"36",1000.2258574668,9.61381487658698,999.503912418809
"37",996.966673075608,9.36025912330233,997.122357130764
"38",999.0286013612,8.66809943092346,997.186518813127
"39",997.136189467237,8.10386199694155,997.110344664514
"40",997.172283983405,7.62385720735829,999.675395269577
"41",997.624354785527,7.81356124843136,996.486327881162
"42",999.038581791894,8.05185224746619,997.85668220483
"43",996.761398745895,7.86591263891921,994.364307953849
"44",997.159207354634,7.67216115416406,993.688761229854
"45",994.23019860905,8.35423155785579,991.155316204409
"46",993.183072224765,7.82904169190815,989.833802536739
"47",990.892013470875,7.74908690177995,988.641345177578
"48",989.596311064907,8.01236435245334,984.737403015543
"49",987.861556745171,8.67479100257761,983.718375287868
"50",984.534597470008,8.64323601812317,983.772167767523
"51",983.730133783799,11.287086785953,979.411819440976
"52",982.901098102213,10.3832562905289,978.602276850546
"53",979.25091092289,10.7270773009049,977.955725658972
"54",978.473966612231,10.920253113513,973.534855681404
"55",977.072551663458,10.1706675620679,976.762446573559
"56",974.181373859835,10.7315051169303,969.9696631587
"57",975.404889890587,9.95106958060484,977.448906731304
"58",971.466511873221,9.18590697497375,973.803031684222
"59",976.720731721887,8.94417645864707,981.869875168092
"60",975.417400380996,8.84767724638755,975.873965394522
"61",980.671693213378,8.25530676452117,975.566233090103
"62",975.813418933638,8.47297105731109,973.629114405938
"63",975.17980935327,10.0677186342931,975.865125669313
"64",974.077316658613,9.99042693909839,971.991940250788
"65",975.091488585608,9.61767432710006,975.305168162491
"66",972.655585833128,10.4144849814733,974.605857814093
"67",975.166306092811,10.177052335195,975.777984050991
"68",974.841283061472,10.0078561071214,976.659290074568
"69",975.955245255706,9.63947985694675,972.103522838409
"70",975.749136627336,10.6935491134124,979.415287608289
"71",973.566875792385,11.2389864014558,973.35688340476
"72",978.204606767583,10.7859463965933,982.054605479344
"73",975.097427819677,9.98504358275726,975.620847324285
"74",980.768853848332,9.43804297063302,985.035244209415
"75",977.504726701311,10.7553981523642,978.590952850033
"76",983.747385937539,11.096411561333,981.920278187041
"77",979.257817917435,10.1841346314952,981.809489293432
"78",981.899120408319,9.40149358382179,978.302154157536
"79",981.109022266253,8.80380457037841,979.354111129412
"80",978.513545551911,8.35800984448457,978.209790186037
"81",979.126246940737,7.83950471193915,980.692038854301
"82",978.70723991969,7.57081956899064,978.862665198836
"83",980.327164123208,7.22120978281015,982.156181468528
"84",979.522368452775,6.8349636925066,977.888144783507
"85",981.303574131524,7.2691690648818,980.695110763814
"86",978.450537979569,7.27428628880206,979.909151817686
"87",980.538918974588,6.89377594241273,984.524752743238
"88",980.833272002796,6.56005111792648,985.479749344388
"89",984.716752063468,6.66923298629799,984.841294827014
"90",985.353058440914,6.42653968985397,986.146366234935
"91",985.103309108598,6.18400352081857,984.258523735997
"92",985.769797735147,7.74802404381804,980.24388643793
"93",983.456596276384,7.96841273256695,981.463161125424
"94",980.488741375428,8.36510505357882,987.393411445392
"95",982.650211189417,7.80896888168454,979.654099420431
"96",985.8465490404,7.40049884321179,984.025564183061
"97",980.529392372957,6.9962335989478,980.801549423882
"98",983.381761231225,6.86771577972073,984.114608201558
"99",981.465161179417,6.56014077760531,981.879097802673
"100",983.668506121781,6.2812897069217,989.725512801645
"101",983.449380802468,6.18483539264816,982.497360118215
"102",988.280882264959,7.32267651276554,991.94838016706
"103",984.388564127984,7.77487399686613,986.531822936798
"104",990.866068721008,7.65674902338593,985.363132630847
"105",986.299084875608,7.20937030185008,988.562202801723
"106",986.003946665022,6.8278833355989,993.219614541195
"107",989.494685149618,6.96869122206153,990.610059029001
"108",992.698703438756,7.43860154915297,990.640848782051
"109",990.617216979611,7.03116990047045,992.775922842474
"110",991.068863594136,6.9721227240864,991.030475871525
"111",992.427833448284,6.76551564182542,993.322592044662
"112",991.489899106152,6.81779203982418,993.558593592462
"113",993.370792354222,6.60514083085864,992.830486350187
"114",993.413972144007,6.31814882115156,995.212265007587
"115",993.307842081667,6.45305796860934,995.397675800748
"116",995.250347166219,7.5347595528411,997.340845567235
"117",995.787309754045,8.94847479297095,996.143578051657
"118",997.102392064119,9.76609854355613,998.821977809872
"119",996.6802580033,9.15571055623755,996.398342086752
"120",998.338250665248,8.49717704956176,995.458830439649
"121",996.211439757331,8.54478744023285,996.021565485885
"122",995.572377448896,8.31152727045602,998.356047210563
"123",996.48946183082,7.7673491480646,999.799278842217
"124",998.645693536894,7.31801354168873,995.069061370046
"125",998.854235347783,7.19279729989174,998.287606233675
"126",995.713770342772,9.81057436803385,997.277882149679
"127",998.086661416876,11.8684433930552,995.934502347345
"128",997.010206189212,11.4398339397075,998.296089538086
"129",996.407819785494,10.4832583976864,994.215498130619
"130",997.480971256593,9.85764430616266,1001.25070216717
"131",995.623538937929,9.15554137657626,995.825878877835
"132",1000.1667375093,9.27683660209054,1003.64943781835
"133",997.391590665938,9.0890545358154,998.314185720192
"134",1002.58338739872,10.6891295535867,1001.74835917967
"135",999.002020412088,10.3345244660421,999.12078436038
"136",1001.22384421581,12.9683477291668,1006.53532527251
"137",1000.60469254281,11.8588106248148,1000.74981081696
"138",1005.3792223814,11.347514965331,1002.44397667294
"139",1001.08964398816,10.4112723153741,1001.07236313646
"140",1002.17065396564,9.60708084336059,1003.02875296924
"141",1001.46464110301,9.14587660669047,1006.20775850801
"142",1003.66555407699,8.48651942155962,1008.58878762883
"143",1006.68496433218,8.02565554369588,1008.73600641402
"144",1008.61923138586,7.51871543942607,1010.46319638226
"145",1009.08244440766,7.6184671678346,1010.96473400301
"146",1010.56450390641,7.87691061598047,1007.21037089141
"147",1010.21486138069,7.48975525295171,1016.03620293195
"148",1008.97653729952,7.14838070206064,1008.23811885528
"149",1014.47758611662,6.9800614540401,1012.98434656623
"150",1009.18836439747,7.17447502046425,1012.40710230469
"151",1012.86989771392,6.96622738522112,1008.6400652483
"152",1011.65469489341,6.78965882499953,1009.36566435045
"153",1008.78618506873,8.41645098468472,1009.98442972836
"154",1009.49041742603,8.00817714965939,1015.06584262297
"155",1011.00171230728,7.96618950421292,1010.85283911692
"156",1014.22424192176,9.34518200587536,1016.63860591406
"157",1012.01099247635,8.65333799779772,1011.06863985299
"158",1015.52561270185,8.159987534756,1014.49792572027
"159",1011.75549702645,7.73536477988906,1005.80624340146
"160",1012.76058925651,8.07375202654911,1008.29142622283
"161",1006.30427996574,7.6436675779719,1004.58488190168
"162",1007.5511173586,7.20060382387917,1007.1407580973
"163",1005.09705714081,8.33609917735569,1007.14551038212
"164",1007.14270855427,9.04739741991697,1001.27844318153
"165",1005.973096942,8.39752349568519,1004.43428361572
"166",1001.91061126837,8.14167409443619,1000.87438669645
"167",1003.72330423187,7.62154982656506,1003.06973602101
"168",1001.31445656136,7.2331014891027,995.796211697843
"169",1001.61603115637,6.87366114398128,1006.9418729225
"170",998.026343942774,6.69533460606669,996.95292438231
"171",1004.94508321446,6.3948547017678,1004.7820181525
"172",998.519743136348,6.98095132176387,996.275643739189
"173",1003.08174326984,6.64065387101835,1006.28046268743
"174",998.277607528838,6.43728709008503,1001.73197982469
"175",1005.37176611488,6.24703661297232,1008.0021115993
"176",1002.98700617961,6.31016263171351,1001.30676700952
"177",1006.66404268134,7.36243412357032,1006.27728973538
"178",1002.30187155469,7.600786173092,1002.55473312391
"179",1005.53377841309,7.55801389615673,1001.02578306609
"180",1002.24994311235,10.2880467081152,1004.88021726338
"181",1001.79766990555,9.50960322616899,999.774829962097
"182",1003.86013980312,10.1698517537838,1007.65555319592
"183",1001.35197460886,9.5910929997488,1005.95915865574
"184",1007.31727428788,12.8076728258357,998.480157539775
"185",1004.46435843255,11.7297128784765,1005.98524200252
"186",999.982174432323,13.7343409340553,997.364540246195
"187",1004.26210165125,17.8017098067831,1007.71128347888
"188",999.434888892732,16.3574639568463,996.242754258865
"189",1005.41857763488,15.0293734307236,1009.2237609707
"190",998.839955601232,14.5213688529285,995.971632680815
"191",1006.57433531272,14.1046038955924,1006.40531195047
"192",998.059368534746,12.8600138245114,996.965871384041
"193",1004.51842383719,11.7251056493213,1010.61882250771
"194",999.697461608775,10.731574255206,997.55819424125
"195",1008.00769685442,10.0258593982202,1008.9031297104
"196",999.828181335081,9.27997868636998,1001.94431023113
"197",1007.51236581455,12.8901982002642,1011.69950727401
"198",1003.89634963971,12.0956970768142,1003.45261688172
